,Songs,Artist,id,external_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1109,I'm Not Goin' (feat. Kevin Gates),Gucci Mane,79GYAkpRIEXZEEKSqufbj8,https://open.spotify.com/track/79GYAkpRIEXZEEKSqufbj8,0.836,0.528,2,-5.855,1,0.31,0.167,0.0,0.11,0.329,131.117,audio_features,spotify:track:79GYAkpRIEXZEEKSqufbj8,https://api.spotify.com/v1/tracks/79GYAkpRIEXZEEKSqufbj8,https://api.spotify.com/v1/audio-analysis/79GYAkpRIEXZEEKSqufbj8,196412,4
1110,Mad Russian (feat. Lil Skies),Gucci Mane,764OUqC5YJuYJ9wazz9LtP,https://open.spotify.com/track/764OUqC5YJuYJ9wazz9LtP,0.757,0.579,4,-9.174,0,0.0655,0.0877,0.0,0.104,0.537,160.07,audio_features,spotify:track:764OUqC5YJuYJ9wazz9LtP,https://api.spotify.com/v1/tracks/764OUqC5YJuYJ9wazz9LtP,https://api.spotify.com/v1/audio-analysis/764OUqC5YJuYJ9wazz9LtP,141854,4
1111,Kept Back (feat. Lil Pump) - Bonus Track Version,Gucci Mane,49z1xCmcez6eIC9SjWgml8,https://open.spotify.com/track/49z1xCmcez6eIC9SjWgml8,0.907,0.638,10,-5.571,1,0.112,0.0734,0.0,0.0833,0.482,130.0,audio_features,spotify:track:49z1xCmcez6eIC9SjWgml8,https://api.spotify.com/v1/tracks/49z1xCmcez6eIC9SjWgml8,https://api.spotify.com/v1/audio-analysis/49z1xCmcez6eIC9SjWgml8,177652,4
1112,Guardian angel,XXXTENTACION,7uqcLJFlSYjVPLUz1vPxkY,https://open.spotify.com/track/7uqcLJFlSYjVPLUz1vPxkY,0.712,0.374,0,-10.215,0,0.511,0.795,0.0,0.187,0.779,133.952,audio_features,spotify:track:7uqcLJFlSYjVPLUz1vPxkY,https://api.spotify.com/v1/tracks/7uqcLJFlSYjVPLUz1vPxkY,https://api.spotify.com/v1/audio-analysis/7uqcLJFlSYjVPLUz1vPxkY,108035,4
1113,Train food,XXXTENTACION,5lar0mCUejpILVkAz50s2J,https://open.spotify.com/track/5lar0mCUejpILVkAz50s2J,0.492,0.712,9,-7.278,0,0.691,0.564,9.1e-05,0.357,0.23,137.453,audio_features,spotify:track:5lar0mCUejpILVkAz50s2J,https://api.spotify.com/v1/tracks/5lar0mCUejpILVkAz50s2J,https://api.spotify.com/v1/audio-analysis/5lar0mCUejpILVkAz50s2J,164083,3
1114,whoa (mind in awe),XXXTENTACION,7pdF27mSDuPWhppnHAmWHa,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,audio_features,spotify:track:7pdF27mSDuPWhppnHAmWHa,https://api.spotify.com/v1/tracks/7pdF27mSDuPWhppnHAmWHa,https://api.spotify.com/v1/audio-analysis/7pdF27mSDuPWhppnHAmWHa,157777,4
1115,BAD!,XXXTENTACION,22An65gG31JLf9n18qjdhZ,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,audio_features,spotify:track:22An65gG31JLf9n18qjdhZ,https://api.spotify.com/v1/tracks/22An65gG31JLf9n18qjdhZ,https://api.spotify.com/v1/audio-analysis/22An65gG31JLf9n18qjdhZ,94246,4
1116,STARING AT THE SKY,XXXTENTACION,4KpKyRFwN0gcwj58Uqjv7q,https://open.spotify.com/track/4KpKyRFwN0gcwj58Uqjv7q,0.557,0.338,5,-9.892,1,0.0257,0.134,0.00184,0.14,0.689,140.935,audio_features,spotify:track:4KpKyRFwN0gcwj58Uqjv7q,https://api.spotify.com/v1/tracks/4KpKyRFwN0gcwj58Uqjv7q,https://api.spotify.com/v1/audio-analysis/4KpKyRFwN0gcwj58Uqjv7q,85124,4
1117,One Minute (feat. Kanye West & Travis Barker),XXXTENTACION,0T6RSXxFhW8dRTWHI604ld,https://open.spotify.com/track/0T6RSXxFhW8dRTWHI604ld,0.568,0.636,11,-4.265,1,0.204,0.00671,0.0,0.105,0.879,113.497,audio_features,spotify:track:0T6RSXxFhW8dRTWHI604ld,https://api.spotify.com/v1/tracks/0T6RSXxFhW8dRTWHI604ld,https://api.spotify.com/v1/audio-analysis/0T6RSXxFhW8dRTWHI604ld,197759,5
1118,I don’t let go,XXXTENTACION,4axYWgXASdsCBHuwInAubT,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT,0.797,0.293,5,-7.479,1,0.08,0.591,0.0724,0.148,0.478,80.035,audio_features,spotify:track:4axYWgXASdsCBHuwInAubT,https://api.spotify.com/v1/tracks/4axYWgXASdsCBHuwInAubT,https://api.spotify.com/v1/audio-analysis/4axYWgXASdsCBHuwInAubT,121630,4
1119,what are you so afraid of,XXXTENTACION,57nOpVSc3j9o03Cr928ZM4,https://open.spotify.com/track/57nOpVSc3j9o03Cr928ZM4,0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,audio_features,spotify:track:57nOpVSc3j9o03Cr928ZM4,https://api.spotify.com/v1/tracks/57nOpVSc3j9o03Cr928ZM4,https://api.spotify.com/v1/audio-analysis/57nOpVSc3j9o03Cr928ZM4,150769,4
1120,Dangerous (feat. Jeremih and PnB Rock),Meek Mill,3lb5fWSG2p7x8ik8HN9oFR,https://open.spotify.com/track/3lb5fWSG2p7x8ik8HN9oFR,0.734,0.493,0,-7.528,1,0.308,0.0467,0.0,0.0477,0.562,86.043,audio_features,spotify:track:3lb5fWSG2p7x8ik8HN9oFR,https://api.spotify.com/v1/tracks/3lb5fWSG2p7x8ik8HN9oFR,https://api.spotify.com/v1/audio-analysis/3lb5fWSG2p7x8ik8HN9oFR,233750,4
1121,So High,Ski Mask The Slump God,3nTDO6k4R6i3FpKx0QNgJ5,https://open.spotify.com/track/3nTDO6k4R6i3FpKx0QNgJ5,0.7,0.435,0,-12.597,1,0.0428,0.122,0.000549,0.114,0.21,141.914,audio_features,spotify:track:3nTDO6k4R6i3FpKx0QNgJ5,https://api.spotify.com/v1/tracks/3nTDO6k4R6i3FpKx0QNgJ5,https://api.spotify.com/v1/audio-analysis/3nTDO6k4R6i3FpKx0QNgJ5,149813,4
1122,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,74lnM5V6ecvoTPV0fvptx9,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,0.808,0.617,10,-9.32,0,0.442,0.113,0.0,0.734,0.632,149.962,audio_features,spotify:track:74lnM5V6ecvoTPV0fvptx9,https://api.spotify.com/v1/tracks/74lnM5V6ecvoTPV0fvptx9,https://api.spotify.com/v1/audio-analysis/74lnM5V6ecvoTPV0fvptx9,166400,4
1123,Foot Fungus,Ski Mask The Slump God,3EikYy40GMSp8l5mDV6IQo,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,audio_features,spotify:track:3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/tracks/3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/audio-analysis/3EikYy40GMSp8l5mDV6IQo,129547,4
1124,LA LA,Ski Mask The Slump God,2PCKWNZYcwyFKd4lVRWE8k,https://open.spotify.com/track/2PCKWNZYcwyFKd4lVRWE8k,0.765,0.574,5,-8.456,1,0.31,0.0585,0.0,0.22,0.606,140.017,audio_features,spotify:track:2PCKWNZYcwyFKd4lVRWE8k,https://api.spotify.com/v1/tracks/2PCKWNZYcwyFKd4lVRWE8k,https://api.spotify.com/v1/audio-analysis/2PCKWNZYcwyFKd4lVRWE8k,147413,4
1125,Unbothered,Ski Mask The Slump God,5hwUsRKvnO5yThjVrxHQVt,https://open.spotify.com/track/5hwUsRKvnO5yThjVrxHQVt,0.884,0.445,1,-10.58,0,0.418,0.222,0.0,0.112,0.851,125.008,audio_features,spotify:track:5hwUsRKvnO5yThjVrxHQVt,https://api.spotify.com/v1/tracks/5hwUsRKvnO5yThjVrxHQVt,https://api.spotify.com/v1/audio-analysis/5hwUsRKvnO5yThjVrxHQVt,138427,4
1126,Save Me Pt 2 (feat. Austin Lam),Ski Mask The Slump God,5SzhkC3NGjcIq6Brs8pSj1,https://open.spotify.com/track/5SzhkC3NGjcIq6Brs8pSj1,0.769,0.368,0,-10.934,1,0.0988,0.371,0.0,0.12,0.482,123.078,audio_features,spotify:track:5SzhkC3NGjcIq6Brs8pSj1,https://api.spotify.com/v1/tracks/5SzhkC3NGjcIq6Brs8pSj1,https://api.spotify.com/v1/audio-analysis/5SzhkC3NGjcIq6Brs8pSj1,188707,4
1127,Adults Swim,Ski Mask The Slump God,1Bp5LdIxR3XlprIigqp4en,https://open.spotify.com/track/1Bp5LdIxR3XlprIigqp4en,0.894,0.529,11,-10.461,1,0.399,0.0242,0.0,0.13,0.7,144.959,audio_features,spotify:track:1Bp5LdIxR3XlprIigqp4en,https://api.spotify.com/v1/tracks/1Bp5LdIxR3XlprIigqp4en,https://api.spotify.com/v1/audio-analysis/1Bp5LdIxR3XlprIigqp4en,106160,4
1128,Far Gone (feat. Lil Baby),Ski Mask The Slump God,6RiMRVxOiEYd4QSu1cxrls,https://open.spotify.com/track/6RiMRVxOiEYd4QSu1cxrls,0.926,0.444,1,-9.024,1,0.254,0.206,0.0,0.124,0.389,140.085,audio_features,spotify:track:6RiMRVxOiEYd4QSu1cxrls,https://api.spotify.com/v1/tracks/6RiMRVxOiEYd4QSu1cxrls,https://api.spotify.com/v1/audio-analysis/6RiMRVxOiEYd4QSu1cxrls,236587,4
1129,Get Geeked,Ski Mask The Slump God,5StM7ktQ5TIstPckmRbWWH,https://open.spotify.com/track/5StM7ktQ5TIstPckmRbWWH,0.955,0.507,9,-10.34,1,0.216,0.0285,1.19e-06,0.135,0.314,127.983,audio_features,spotify:track:5StM7ktQ5TIstPckmRbWWH,https://api.spotify.com/v1/tracks/5StM7ktQ5TIstPckmRbWWH,https://api.spotify.com/v1/audio-analysis/5StM7ktQ5TIstPckmRbWWH,105093,4
1130,Reborn To Rebel,Ski Mask The Slump God,6DZ9UsN80HCp3ppmzxGGTf,https://open.spotify.com/track/6DZ9UsN80HCp3ppmzxGGTf,0.792,0.673,8,-8.501,1,0.173,0.109,0.0,0.159,0.743,94.98,audio_features,spotify:track:6DZ9UsN80HCp3ppmzxGGTf,https://api.spotify.com/v1/tracks/6DZ9UsN80HCp3ppmzxGGTf,https://api.spotify.com/v1/audio-analysis/6DZ9UsN80HCp3ppmzxGGTf,151600,4
1131,Faucet Failure,Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,audio_features,spotify:track:1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/tracks/1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/audio-analysis/1ThmUihH9dF8EV08ku5AXN,145627,4
1132,U and I,Ski Mask The Slump God,7itsqu4pC7fp3ytIiiLvrX,https://open.spotify.com/track/7itsqu4pC7fp3ytIiiLvrX,0.742,0.393,4,-12.603,0,0.18,0.323,0.0,0.0964,0.437,145.059,audio_features,spotify:track:7itsqu4pC7fp3ytIiiLvrX,https://api.spotify.com/v1/tracks/7itsqu4pC7fp3ytIiiLvrX,https://api.spotify.com/v1/audio-analysis/7itsqu4pC7fp3ytIiiLvrX,112627,4
1133,Cat Piss (feat. Lil Yachty),Ski Mask The Slump God,3clpchqQ6A3p8jjPgKdhk0,https://open.spotify.com/track/3clpchqQ6A3p8jjPgKdhk0,0.862,0.521,8,-10.355,1,0.447,0.0466,5e-05,0.119,0.373,154.983,audio_features,spotify:track:3clpchqQ6A3p8jjPgKdhk0,https://api.spotify.com/v1/tracks/3clpchqQ6A3p8jjPgKdhk0,https://api.spotify.com/v1/audio-analysis/3clpchqQ6A3p8jjPgKdhk0,167040,4
1134,Hate It Or Love It,The Game,2wGSgTmgSF3xjRrHkTc25R,https://open.spotify.com/track/2wGSgTmgSF3xjRrHkTc25R,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400,4
1135,Been a Minute,Last Night In Paris,3UrHNoaaJyJ25WLkSQPYeX,https://open.spotify.com/track/3UrHNoaaJyJ25WLkSQPYeX,0.763,0.554,1,-8.506,0,0.191,0.0139,0.0,0.2,0.579,139.948,audio_features,spotify:track:3UrHNoaaJyJ25WLkSQPYeX,https://api.spotify.com/v1/tracks/3UrHNoaaJyJ25WLkSQPYeX,https://api.spotify.com/v1/audio-analysis/3UrHNoaaJyJ25WLkSQPYeX,194988,4
1136,a lot,21 Savage,2t8yVaLvJ0RenpXUIAC52d,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,spotify:track:2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,288624,4
1137,out for the night,21 Savage,0ZKKJTv21zJpNrKiL0LYyV,https://open.spotify.com/track/0ZKKJTv21zJpNrKiL0LYyV,0.841,0.695,9,-5.625,1,0.415,0.001,4.26e-05,0.189,0.408,173.368,audio_features,spotify:track:0ZKKJTv21zJpNrKiL0LYyV,https://api.spotify.com/v1/tracks/0ZKKJTv21zJpNrKiL0LYyV,https://api.spotify.com/v1/audio-analysis/0ZKKJTv21zJpNrKiL0LYyV,137232,4
1138,gun smoke,21 Savage,4f1XXGjZZ9EkFkrbPJek6X,https://open.spotify.com/track/4f1XXGjZZ9EkFkrbPJek6X,0.809,0.461,10,-5.677,0,0.0907,0.000832,4.43e-05,0.143,0.325,85.992,audio_features,spotify:track:4f1XXGjZZ9EkFkrbPJek6X,https://api.spotify.com/v1/tracks/4f1XXGjZZ9EkFkrbPJek6X,https://api.spotify.com/v1/audio-analysis/4f1XXGjZZ9EkFkrbPJek6X,167410,4
1139,1.5,21 Savage,2wOXxtHZgRkkrkEbKLzzqs,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs,0.885,0.52,1,-8.353,1,0.359,0.000244,1.16e-06,0.454,0.306,84.022,audio_features,spotify:track:2wOXxtHZgRkkrkEbKLzzqs,https://api.spotify.com/v1/tracks/2wOXxtHZgRkkrkEbKLzzqs,https://api.spotify.com/v1/audio-analysis/2wOXxtHZgRkkrkEbKLzzqs,148656,4
1140,all my friends,21 Savage,4paAidoE8VAemwU4jgCc6l,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,0.206,130.09,audio_features,spotify:track:4paAidoE8VAemwU4jgCc6l,https://api.spotify.com/v1/tracks/4paAidoE8VAemwU4jgCc6l,https://api.spotify.com/v1/audio-analysis/4paAidoE8VAemwU4jgCc6l,211785,4
1141,can't leave without it,21 Savage,0hPLZrnDgtKxrym1BHjDhd,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,audio_features,spotify:track:0hPLZrnDgtKxrym1BHjDhd,https://api.spotify.com/v1/tracks/0hPLZrnDgtKxrym1BHjDhd,https://api.spotify.com/v1/audio-analysis/0hPLZrnDgtKxrym1BHjDhd,205352,4
1142,asmr,21 Savage,2QgfDF0fQ4sskDthP8MG5w,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w,0.84,0.543,1,-7.738,1,0.476,0.0399,0.0,0.117,0.161,170.067,audio_features,spotify:track:2QgfDF0fQ4sskDthP8MG5w,https://api.spotify.com/v1/tracks/2QgfDF0fQ4sskDthP8MG5w,https://api.spotify.com/v1/audio-analysis/2QgfDF0fQ4sskDthP8MG5w,171714,4
1143,good day,21 Savage,2LqoYvMudv9xoTqNLFKILj,https://open.spotify.com/track/2LqoYvMudv9xoTqNLFKILj,0.966,0.519,1,-5.682,1,0.306,0.00359,0.0,0.254,0.119,122.195,audio_features,spotify:track:2LqoYvMudv9xoTqNLFKILj,https://api.spotify.com/v1/tracks/2LqoYvMudv9xoTqNLFKILj,https://api.spotify.com/v1/audio-analysis/2LqoYvMudv9xoTqNLFKILj,242448,4
1144,pad lock,21 Savage,5stbfxsPi8gcOH2LCuA4Le,https://open.spotify.com/track/5stbfxsPi8gcOH2LCuA4Le,0.959,0.55,5,-8.012,0,0.197,0.0187,0.0,0.112,0.798,130.024,audio_features,spotify:track:5stbfxsPi8gcOH2LCuA4Le,https://api.spotify.com/v1/tracks/5stbfxsPi8gcOH2LCuA4Le,https://api.spotify.com/v1/audio-analysis/5stbfxsPi8gcOH2LCuA4Le,191360,4
1145,letter 2 my momma,21 Savage,55xNjVrGJxgqcEFqCyejTM,https://open.spotify.com/track/55xNjVrGJxgqcEFqCyejTM,0.864,0.608,1,-10.567,0,0.275,0.0531,1.2e-05,0.078,0.963,80.225,audio_features,spotify:track:55xNjVrGJxgqcEFqCyejTM,https://api.spotify.com/v1/tracks/55xNjVrGJxgqcEFqCyejTM,https://api.spotify.com/v1/audio-analysis/55xNjVrGJxgqcEFqCyejTM,194810,4
1146,Leave Me Alone,Flipp Dinero,14mHfNsSHN0FbLftyjrV9g,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,audio_features,spotify:track:14mHfNsSHN0FbLftyjrV9g,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g,https://api.spotify.com/v1/audio-analysis/14mHfNsSHN0FbLftyjrV9g,195637,4
1147,Faneto,Chief Keef,6l4qV9VNeCOesvcLPJMO9y,https://open.spotify.com/track/6l4qV9VNeCOesvcLPJMO9y,0.849,0.755,1,-7.399,0,0.363,0.346,0.0,0.0564,0.393,144.186,audio_features,spotify:track:6l4qV9VNeCOesvcLPJMO9y,https://api.spotify.com/v1/tracks/6l4qV9VNeCOesvcLPJMO9y,https://api.spotify.com/v1/audio-analysis/6l4qV9VNeCOesvcLPJMO9y,206655,4
1148,Going Bad (feat. Drake),Meek Mill,2IRZnDFmlqMuOrYOLnZZyc,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4
1149,Drip Too Hard (Lil Baby & Gunna),Lil Baby,78QR3Wp35dqAhFEc2qAGjE,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4
1150,Crushed Up,Future,7AYuSG1LoaaFVKjOxsB6Vh,https://open.spotify.com/track/7AYuSG1LoaaFVKjOxsB6Vh,0.782,0.599,10,-6.817,0,0.209,0.0372,0.0,0.175,0.586,157.999,audio_features,spotify:track:7AYuSG1LoaaFVKjOxsB6Vh,https://api.spotify.com/v1/tracks/7AYuSG1LoaaFVKjOxsB6Vh,https://api.spotify.com/v1/audio-analysis/7AYuSG1LoaaFVKjOxsB6Vh,150323,4
1151,No Stylist (feat. Drake),French Montana,04MLEeAMuV9IlHEsD8vF6A,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,0.765,0.704,5,-4.589,0,0.127,0.0215,0.0,0.227,0.498,147.055,audio_features,spotify:track:04MLEeAMuV9IlHEsD8vF6A,https://api.spotify.com/v1/tracks/04MLEeAMuV9IlHEsD8vF6A,https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A,192172,4
1152,Blinded,Yung Lean,151MIJFS7zZZQejBZEKLxh,https://open.spotify.com/track/151MIJFS7zZZQejBZEKLxh,0.512,0.644,10,-5.702,0,0.0753,0.129,0.0,0.0793,0.3,124.046,audio_features,spotify:track:151MIJFS7zZZQejBZEKLxh,https://api.spotify.com/v1/tracks/151MIJFS7zZZQejBZEKLxh,https://api.spotify.com/v1/audio-analysis/151MIJFS7zZZQejBZEKLxh,254027,4
1153,Sticks 'n' Stones,Skepta,7wn5rZSYcTFCYaBJJfn17t,https://open.spotify.com/track/7wn5rZSYcTFCYaBJJfn17t,0.76,0.768,6,-4.935,1,0.169,0.00457,0.0,0.316,0.669,139.944,audio_features,spotify:track:7wn5rZSYcTFCYaBJJfn17t,https://api.spotify.com/v1/tracks/7wn5rZSYcTFCYaBJJfn17t,https://api.spotify.com/v1/audio-analysis/7wn5rZSYcTFCYaBJJfn17t,201480,4
1154,CAN'T GET OVER YOU (feat. Clams Casino),Joji,39oeKRgsLeynDIbWuXyA47,https://open.spotify.com/track/39oeKRgsLeynDIbWuXyA47,0.9,0.316,9,-8.797,1,0.332,0.684,0.0771,0.0853,0.844,129.914,audio_features,spotify:track:39oeKRgsLeynDIbWuXyA47,https://api.spotify.com/v1/tracks/39oeKRgsLeynDIbWuXyA47,https://api.spotify.com/v1/audio-analysis/39oeKRgsLeynDIbWuXyA47,107077,4
1155,NO FUN,Joji,4sbtM9ORGwmxGkXfctXbJq,https://open.spotify.com/track/4sbtM9ORGwmxGkXfctXbJq,0.809,0.483,5,-6.886,1,0.0487,0.8,0.0,0.221,0.715,96.974,audio_features,spotify:track:4sbtM9ORGwmxGkXfctXbJq,https://api.spotify.com/v1/tracks/4sbtM9ORGwmxGkXfctXbJq,https://api.spotify.com/v1/audio-analysis/4sbtM9ORGwmxGkXfctXbJq,168418,4
1156,WANTED U,Joji,0Y9D1Bc4fAkeZnVsGKdij6,https://open.spotify.com/track/0Y9D1Bc4fAkeZnVsGKdij6,0.305,0.715,7,-7.54,1,0.0554,0.105,0.0495,0.0906,0.29,82.977,audio_features,spotify:track:0Y9D1Bc4fAkeZnVsGKdij6,https://api.spotify.com/v1/tracks/0Y9D1Bc4fAkeZnVsGKdij6,https://api.spotify.com/v1/audio-analysis/0Y9D1Bc4fAkeZnVsGKdij6,251015,4
1157,R.I.P. (feat. Trippie Redd),Joji,4wJ8dJKBAxdDe5cUx8K779,https://open.spotify.com/track/4wJ8dJKBAxdDe5cUx8K779,0.716,0.515,11,-9.651,0,0.0305,0.618,0.257,0.136,0.383,99.284,audio_features,spotify:track:4wJ8dJKBAxdDe5cUx8K779,https://api.spotify.com/v1/tracks/4wJ8dJKBAxdDe5cUx8K779,https://api.spotify.com/v1/audio-analysis/4wJ8dJKBAxdDe5cUx8K779,158726,4
1158,WHY AM I STILL IN LA (feat. Shlohmo & D33J),Joji,1X8YgRhzbdXb1vZNLUTn9g,https://open.spotify.com/track/1X8YgRhzbdXb1vZNLUTn9g,0.44,0.242,0,-12.307,1,0.0316,0.719,0.834,0.11,0.0446,124.968,audio_features,spotify:track:1X8YgRhzbdXb1vZNLUTn9g,https://api.spotify.com/v1/tracks/1X8YgRhzbdXb1vZNLUTn9g,https://api.spotify.com/v1/audio-analysis/1X8YgRhzbdXb1vZNLUTn9g,199709,4
1159,COME THRU,Joji,48x8fBWfyeSMzLl5gbsjr9,https://open.spotify.com/track/48x8fBWfyeSMzLl5gbsjr9,0.66,0.596,0,-8.207,1,0.0358,0.163,0.86,0.109,0.0757,77.026,audio_features,spotify:track:48x8fBWfyeSMzLl5gbsjr9,https://api.spotify.com/v1/tracks/48x8fBWfyeSMzLl5gbsjr9,https://api.spotify.com/v1/audio-analysis/48x8fBWfyeSMzLl5gbsjr9,153169,4
1160,XNXX,Joji,0qpSvzE0Rws3gVZNZCf04v,https://open.spotify.com/track/0qpSvzE0Rws3gVZNZCf04v,0.388,0.52,2,-8.354,1,0.0593,0.257,0.185,0.113,0.196,84.851,audio_features,spotify:track:0qpSvzE0Rws3gVZNZCf04v,https://api.spotify.com/v1/tracks/0qpSvzE0Rws3gVZNZCf04v,https://api.spotify.com/v1/audio-analysis/0qpSvzE0Rws3gVZNZCf04v,127318,4
1161,I'LL SEE YOU IN 40,Joji,606F3qdYCXtDVtKN53YsuW,https://open.spotify.com/track/606F3qdYCXtDVtKN53YsuW,0.411,0.377,3,-9.553,1,0.0296,0.347,0.765,0.222,0.0321,139.881,audio_features,spotify:track:606F3qdYCXtDVtKN53YsuW,https://api.spotify.com/v1/tracks/606F3qdYCXtDVtKN53YsuW,https://api.spotify.com/v1/audio-analysis/606F3qdYCXtDVtKN53YsuW,253781,4
1162,Window,Joji,6dqiwfvxb1AM5y1vyVwaa0,https://open.spotify.com/track/6dqiwfvxb1AM5y1vyVwaa0,0.643,0.329,1,-12.598,1,0.0898,0.425,0.665,0.0958,0.202,156.959,audio_features,spotify:track:6dqiwfvxb1AM5y1vyVwaa0,https://api.spotify.com/v1/tracks/6dqiwfvxb1AM5y1vyVwaa0,https://api.spotify.com/v1/audio-analysis/6dqiwfvxb1AM5y1vyVwaa0,152375,4
1163,Bitter Fuck,Joji,7tmZ21lno9WK3K4Sezt6qj,https://open.spotify.com/track/7tmZ21lno9WK3K4Sezt6qj,0.803,0.338,0,-9.397,1,0.0415,0.426,0.00503,0.117,0.0723,119.989,audio_features,spotify:track:7tmZ21lno9WK3K4Sezt6qj,https://api.spotify.com/v1/tracks/7tmZ21lno9WK3K4Sezt6qj,https://api.spotify.com/v1/audio-analysis/7tmZ21lno9WK3K4Sezt6qj,154443,4
1164,worldstar money (interlude),Joji,0baNzeUcPQnQSagpe8T0mD,https://open.spotify.com/track/0baNzeUcPQnQSagpe8T0mD,0.577,0.387,7,-8.607,1,0.274,0.964,0.705,0.208,0.459,146.565,audio_features,spotify:track:0baNzeUcPQnQSagpe8T0mD,https://api.spotify.com/v1/tracks/0baNzeUcPQnQSagpe8T0mD,https://api.spotify.com/v1/audio-analysis/0baNzeUcPQnQSagpe8T0mD,126312,1
1165,Plastic Taste,Joji,4tAroWdVxOsx5teIaZqEHm,https://open.spotify.com/track/4tAroWdVxOsx5teIaZqEHm,0.33,0.16,7,-11.647,1,0.0332,0.987,0.93,0.21,0.122,131.222,audio_features,spotify:track:4tAroWdVxOsx5teIaZqEHm,https://api.spotify.com/v1/tracks/4tAroWdVxOsx5teIaZqEHm,https://api.spotify.com/v1/audio-analysis/4tAroWdVxOsx5teIaZqEHm,120424,3
1166,Dark Queen,Lil Uzi Vert,2ZdCrBA52bb4pIG3tOOZiQ,https://open.spotify.com/track/2ZdCrBA52bb4pIG3tOOZiQ,0.747,0.606,4,-5.286,1,0.172,0.222,0.0,0.281,0.2,155.055,audio_features,spotify:track:2ZdCrBA52bb4pIG3tOOZiQ,https://api.spotify.com/v1/tracks/2ZdCrBA52bb4pIG3tOOZiQ,https://api.spotify.com/v1/audio-analysis/2ZdCrBA52bb4pIG3tOOZiQ,173419,4
